"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"4209",2015,5,2,0,1,1,3,0,1,1,0,0,20
"4210",2016,7,1,9,9,9,3,0,2,2,1,9,1
"4211",2017,5,3,0,9,4,3,0,3,2,0,0,1
"4212",2015,8,1,1,0,3,2,0,2,4,0,0,6
"4213",2015,6,4,0,9,9,2,0,9,9,1,0,2
"4214",2014,12,9,0,1,1,2,0,2,2,1,0,1
"4215",2013,7,3,0,2,3,3,0,9,2,1,1,1
"4216",2015,6,3,0,9,0,2,9,9,9,0,0,1
"4217",2015,7,2,0,9,4,2,9,9,3,0,0,1
"4218",2014,7,1,0,9,1,4,0,3,3,0,0,1
"4219",2016,5,2,1,1,0,2,0,2,3,1,0,1
"4220",2016,6,1,0,0,1,3,9,2,2,0,9,2
"4221",2016,7,3,9,9,9,3,0,1,9,0,0,1
"4222",2014,8,6,0,9,9,2,0,2,9,0,0,20
"4223",2017,7,1,1,2,2,4,0,2,1,1,0,1
"4224",2015,12,2,0,2,0,3,0,2,2,0,0,2
"4225",2016,6,3,0,0,1,4,0,2,2,0,0,1
"4226",2016,11,1,0,2,9,3,9,2,9,0,9,1
"4227",2016,7,2,0,9,1,2,0,1,2,0,0,2
"4228",2014,8,1,1,9,9,2,1,2,9,1,1,1
"4229",2013,10,5,0,9,9,2,1,2,9,0,9,1
"4230",2015,4,2,1,0,1,3,0,3,2,0,0,1
"4231",2015,4,2,1,2,1,3,0,1,9,1,0,1
"4232",2016,9,2,0,9,4,1,0,2,2,0,0,1
"4233",2015,5,2,0,9,3,2,0,1,9,1,1,1
"4234",2015,9,5,0,9,9,3,0,2,9,1,0,2
"4235",2015,6,1,0,1,3,2,0,9,9,0,0,10
"4236",2014,5,1,0,0,0,3,0,1,4,0,0,2
"4237",2017,9,5,0,2,2,3,9,2,9,1,9,1
"4238",2017,8,1,0,2,9,1,0,2,9,1,9,3
"4239",2017,5,1,0,9,0,1,0,1,2,0,0,3
"4240",2017,7,2,1,1,1,3,0,1,9,0,0,1
"4241",2015,9,1,0,9,2,1,0,2,9,0,0,4
"4242",2014,6,1,0,9,9,3,9,9,1,9,9,19
"4243",2013,13,1,0,9,1,2,0,2,2,0,0,21
"4244",2014,7,5,0,1,2,2,0,9,1,1,0,1
"4245",2017,7,9,0,1,1,2,0,1,1,0,0,1
"4246",2014,5,1,0,0,4,3,0,1,9,0,0,13
"4247",2015,6,6,0,9,4,3,0,2,1,1,9,1
"4248",2015,7,1,1,9,9,1,0,2,2,1,1,1
"4249",2015,6,9,0,9,9,2,0,2,2,9,0,1
"4250",2016,7,1,1,0,1,3,0,9,9,9,9,1
"4251",2015,6,1,1,1,0,2,0,1,3,0,0,4
"4252",2016,7,1,1,0,2,1,0,2,9,0,0,1
"4253",2015,7,1,1,1,3,3,0,1,2,1,0,3
"4254",2014,11,1,1,9,2,2,0,2,1,0,0,13
"4255",2015,7,1,1,1,3,1,0,3,3,0,0,1
"4256",2015,4,1,0,9,3,1,0,1,3,0,0,23
"4257",2017,9,3,0,0,1,2,0,2,1,1,1,2
"4258",2017,7,3,1,9,9,3,0,1,1,0,0,2
"4259",2017,8,1,1,9,9,2,9,2,3,0,0,30
"4260",2013,11,9,0,9,3,2,0,2,9,0,0,3
"4261",2014,6,2,0,9,2,2,0,1,9,0,0,2
"4262",2017,5,1,0,1,9,3,0,9,9,9,9,7
"4263",2017,7,1,0,9,9,3,9,2,2,9,0,1
"4264",2014,5,1,0,0,3,3,0,1,3,0,0,20
"4265",2015,7,1,0,0,4,2,9,9,9,0,9,4
"4266",2015,4,2,0,9,9,1,0,1,9,9,9,2
"4267",2017,9,1,0,1,2,1,0,2,4,0,0,39
"4268",2013,8,1,0,2,0,2,1,2,1,0,0,1
"4269",2017,12,2,0,9,1,2,1,2,2,0,9,1
"4270",2016,4,2,1,2,4,3,0,1,1,0,0,1
"4271",2015,5,5,0,0,0,3,9,9,9,0,9,1
"4272",2017,8,9,0,0,2,1,0,2,3,0,0,3
"4273",2016,8,1,1,9,2,2,1,2,4,1,9,1
"4274",2013,7,6,0,9,0,2,0,2,3,0,0,5
"4275",2017,5,2,1,0,3,2,0,1,4,0,0,2
"4276",2016,5,1,0,9,3,1,0,2,4,1,0,1
"4277",2016,9,3,0,9,9,9,0,2,2,1,1,2
"4278",2014,6,1,0,1,9,1,9,9,9,9,9,9
"4279",2014,3,2,0,1,3,2,0,1,9,1,0,1
"4280",2013,10,1,0,9,4,2,0,2,4,0,0,28
"4281",2016,10,1,1,0,1,2,0,2,9,0,1,1
"4282",2016,4,1,1,2,3,3,0,1,4,0,0,2
"4283",2017,11,5,1,1,0,2,9,2,1,1,9,1
"4284",2017,7,1,0,9,3,3,0,2,4,1,1,1
"4285",2013,12,1,1,9,9,9,0,2,1,1,0,2
"4286",2015,7,5,1,1,4,2,9,9,3,0,9,1
"4287",2014,7,9,1,2,2,4,0,3,2,0,0,1
"4288",2015,5,1,0,9,1,1,0,1,1,0,9,1
"4289",2016,6,2,0,9,3,1,0,1,4,0,9,1
"4290",2013,8,3,0,1,1,3,0,2,1,1,0,8
"4291",2015,6,1,1,9,2,3,0,9,3,0,0,1
"4292",2017,7,5,0,0,1,3,0,1,2,1,1,1
"4293",2013,11,1,0,9,3,3,0,2,3,1,0,1
"4294",2015,7,5,0,2,2,1,0,2,4,0,0,5
"4295",2016,8,9,0,0,9,3,0,2,1,1,0,1
"4296",2016,5,3,0,9,3,3,0,2,2,0,0,6
"4297",2014,5,1,0,1,3,4,0,1,1,1,1,4
"4298",2017,6,5,0,9,0,1,1,2,4,1,0,1
"4299",2017,8,4,0,2,0,2,0,2,1,0,1,1
"4300",2017,7,5,1,9,1,3,0,1,2,1,1,1
"4301",2015,9,3,0,1,2,3,0,2,9,0,0,5
"4302",2014,7,1,0,1,3,4,9,9,1,0,9,1
"4303",2014,4,9,9,9,9,4,0,1,9,9,1,1
"4304",2016,9,6,0,9,1,2,1,2,1,0,0,2
"4305",2014,10,9,0,9,1,2,0,2,9,1,1,2
"4306",2013,9,6,0,9,9,3,1,2,2,1,0,1
"4307",2017,3,1,0,1,0,2,0,1,3,1,1,2
"4308",2016,6,9,0,9,1,1,0,2,9,0,9,1
"4309",2013,10,1,0,1,9,2,9,2,9,1,9,3
"4310",2017,6,5,0,2,3,2,0,9,2,1,1,1
"4311",2013,8,5,0,0,3,2,0,2,3,1,0,2
"4312",2017,13,1,9,9,1,2,0,2,2,1,1,1
"4313",2016,6,2,0,1,4,1,9,9,9,0,9,1
"4314",2016,9,2,0,9,9,1,0,2,9,1,1,2
"4315",2016,10,3,1,9,9,3,9,2,1,1,0,2
"4316",2017,6,1,0,9,3,4,0,1,1,1,0,20
"4317",2016,6,1,1,0,9,9,9,9,9,1,9,2
"4318",2014,9,1,1,2,9,3,0,2,1,1,0,4
"4319",2016,6,1,0,0,1,3,0,3,3,0,0,7
"4320",2015,7,3,0,9,0,2,1,2,9,0,9,1
"4321",2016,9,1,1,9,2,2,0,2,9,1,9,4
"4322",2014,11,3,0,0,1,2,0,2,9,1,0,3
"4323",2016,8,1,1,9,2,2,1,2,9,1,9,1
"4324",2015,7,3,0,1,0,2,0,9,2,0,0,2
"4325",2015,11,9,1,0,2,2,1,2,4,0,0,1
"4326",2013,8,5,0,1,1,3,1,2,2,1,0,1
"4327",2013,7,5,0,1,0,3,0,1,4,0,0,1
"4328",2016,5,2,1,9,9,2,0,1,3,0,0,1
"4329",2013,10,2,0,0,0,2,0,2,2,0,0,42
"4330",2015,9,9,1,0,0,2,1,2,3,0,0,1
"4331",2016,8,6,0,1,4,2,0,2,1,1,0,1
"4332",2014,12,3,0,0,2,1,9,2,9,1,1,1
"4333",2016,6,1,1,9,4,2,0,3,4,0,9,2
"4334",2015,3,5,0,0,2,3,0,3,1,0,0,1
"4335",2016,8,3,0,0,3,3,9,2,2,0,9,1
"4336",2013,9,1,0,2,3,9,0,2,9,1,0,1
"4337",2014,6,5,0,1,3,4,0,1,1,0,0,3
"4338",2013,7,1,0,9,9,9,9,9,1,1,9,1
"4339",2014,4,1,0,2,0,3,0,3,4,1,0,1
"4340",2013,8,1,1,1,9,3,9,2,1,1,9,3
"4341",2017,8,6,0,9,9,2,9,2,9,0,0,3
"4342",2017,8,6,0,9,9,2,9,2,4,0,0,8
"4343",2017,4,2,0,2,4,3,0,3,3,0,0,1
"4344",2017,7,2,0,9,2,3,0,2,9,0,9,1
"4345",2014,6,1,1,1,3,2,0,2,4,1,0,3
"4346",2014,3,2,0,2,0,4,0,1,1,1,0,1
"4347",2014,10,1,0,0,3,2,0,2,2,1,1,1
"4348",2014,8,2,0,2,2,3,0,2,3,0,0,2
"4349",2014,11,1,0,9,0,1,9,2,3,0,0,1
"4350",2013,8,1,1,9,9,2,0,2,1,1,0,26
"4351",2017,10,2,0,1,0,3,0,2,4,1,0,4
"4352",2014,9,2,1,9,9,2,0,2,9,1,1,3
"4353",2015,6,3,0,9,3,3,9,1,1,0,0,2
"4354",2017,4,1,0,9,1,3,0,1,1,1,0,9
"4355",2016,10,1,1,2,2,3,0,2,1,1,0,5
"4356",2014,6,2,0,0,1,4,0,1,2,0,0,1
"4357",2016,5,5,0,2,2,3,0,1,4,0,0,5
"4358",2014,6,1,1,9,1,3,0,1,4,1,9,1
"4359",2014,9,1,1,9,3,3,0,2,4,0,9,2
"4360",2016,4,6,0,1,9,2,0,1,3,0,0,2
"4361",2013,9,6,9,9,3,4,1,2,1,1,0,1
"4362",2013,8,1,0,0,4,2,9,2,9,9,9,7
"4363",2016,11,1,1,0,1,4,0,2,1,1,0,1
"4364",2015,3,1,1,9,2,2,0,1,1,1,0,2
"4365",2015,7,2,1,1,9,2,9,9,9,9,9,1
"4366",2017,12,1,1,0,4,3,9,2,9,1,1,1
"4367",2013,7,2,1,0,2,3,0,3,2,1,0,1
"4368",2016,6,2,0,1,0,3,9,3,2,0,9,3
"4369",2017,10,1,0,9,1,2,9,2,3,9,0,1
"4370",2015,8,5,0,9,3,3,0,2,9,1,0,1
"4371",2017,5,1,1,9,9,2,0,1,9,0,0,7
"4372",2013,11,1,0,0,2,1,9,2,2,0,9,2
"4373",2015,10,2,0,2,0,1,9,2,3,1,9,1
"4374",2016,6,2,0,2,4,1,0,2,4,1,0,1
"4375",2015,9,1,0,9,1,3,1,2,2,1,1,1
"4376",2017,6,3,0,0,9,2,0,9,2,0,0,1
"4377",2013,9,5,0,2,1,1,0,2,2,0,0,2
"4378",2016,8,3,9,9,9,4,9,2,2,0,0,1
"4379",2013,7,3,0,0,3,9,0,9,1,0,0,2
"4380",2016,10,1,0,9,9,4,9,2,4,1,0,1
"4381",2014,5,1,0,9,1,1,0,1,9,0,9,5
"4382",2015,6,1,0,0,3,4,9,9,9,0,9,2
"4383",2013,8,1,0,2,0,1,9,2,4,0,0,1
"4384",2016,7,9,0,1,3,2,0,9,3,0,0,1
"4385",2017,11,9,1,9,9,3,0,2,1,0,0,1
"4386",2014,7,3,0,0,3,2,0,1,9,0,0,3
"4387",2014,6,2,0,1,0,3,0,3,2,0,0,5
"4388",2017,12,1,0,9,2,4,0,2,2,0,0,1
"4389",2014,8,9,0,0,0,1,0,2,9,0,0,2
"4390",2015,10,2,9,0,1,3,9,2,9,0,1,1
"4391",2014,11,1,0,9,9,2,9,2,9,9,9,41
"4392",2016,6,6,0,9,1,2,0,9,4,1,1,1
"4393",2014,7,5,1,1,0,1,0,3,3,0,0,1
"4394",2015,8,2,1,1,2,3,9,2,1,0,9,1
"4395",2017,7,2,0,1,4,2,0,2,4,1,1,2
"4396",2017,5,6,0,9,4,3,0,3,1,1,0,3
"4397",2016,8,1,1,2,9,4,0,2,9,1,0,2
"4398",2017,4,1,9,9,4,1,0,1,2,0,0,3
"4399",2014,7,2,0,2,1,3,9,3,4,0,9,1
"4400",2017,4,5,0,0,3,2,0,1,2,0,0,5
"4401",2016,12,1,0,0,0,3,9,2,9,1,9,1
"4402",2013,10,2,0,2,1,3,9,2,9,1,9,1
"4403",2016,4,1,0,9,3,2,0,3,2,0,0,1
"4404",2016,5,4,0,0,3,3,0,1,2,0,0,1
"4405",2014,8,1,0,9,0,3,9,2,2,1,0,2
"4406",2017,9,5,0,9,3,1,0,2,4,0,0,2
"4407",2015,4,1,0,9,4,1,0,1,1,0,0,5
"4408",2017,9,2,1,9,3,2,0,2,4,0,9,2
"4409",2016,11,5,0,0,1,2,0,2,4,0,0,1
"4410",2014,7,2,1,9,0,2,0,2,9,1,9,1
"4411",2016,7,3,9,9,9,3,9,9,9,0,9,2
"4412",2016,11,1,0,2,3,2,9,2,9,0,9,1
"4413",2017,9,5,0,9,4,1,0,2,4,0,0,1
"4414",2014,4,6,1,9,4,3,0,1,1,1,1,1
"4415",2016,10,3,0,2,1,2,0,2,4,0,1,1
"4416",2017,2,5,0,9,9,4,9,2,1,1,0,1
"4417",2016,7,3,0,9,3,9,0,2,1,1,0,1
"4418",2013,9,4,0,0,2,3,0,2,1,0,0,1
"4419",2015,13,3,0,1,9,3,1,2,1,1,1,1
"4420",2016,5,1,0,1,3,4,0,1,1,1,0,55
"4421",2015,10,1,0,1,0,2,9,2,4,9,9,1
"4422",2014,8,5,0,1,1,2,9,2,2,1,0,1
"4423",2014,7,1,1,9,1,1,0,2,2,1,0,3
"4424",2014,10,1,0,9,2,2,9,2,3,1,1,2
"4425",2014,13,1,1,0,9,3,0,2,9,1,1,1
"4426",2017,7,1,1,9,9,1,9,9,4,0,0,5
"4427",2016,7,2,0,9,9,9,0,2,4,0,0,1
"4428",2016,7,1,1,9,2,2,0,3,2,0,0,6
"4429",2014,9,2,0,2,2,3,9,2,9,0,9,2
"4430",2017,8,1,0,9,9,2,0,2,4,9,9,1
"4431",2014,7,5,0,2,1,2,0,3,1,0,0,2
"4432",2013,10,3,1,9,9,3,0,2,9,0,9,1
"4433",2015,6,1,0,9,2,3,0,9,2,1,0,6
"4434",2015,11,1,0,1,4,3,1,2,3,0,0,1
"4435",2017,7,3,1,2,9,2,0,9,4,0,0,1
"4436",2016,10,1,0,0,0,2,9,2,9,0,1,1
"4437",2015,9,5,0,1,1,2,0,2,1,0,0,13
"4438",2014,7,1,1,9,4,4,9,2,1,1,0,1
"4439",2013,7,2,0,2,2,3,9,9,9,9,9,1
"4440",2014,5,1,0,0,0,3,0,1,3,1,0,2
"4441",2016,9,3,1,9,9,4,0,2,2,9,0,1
"4442",2016,4,1,0,0,3,1,0,1,3,0,0,4
"4443",2015,8,3,1,0,0,4,0,2,1,0,0,1
"4444",2016,10,3,0,0,1,2,0,2,1,1,1,3
"4445",2014,11,3,1,9,9,2,0,2,1,0,0,7
"4446",2013,7,1,0,9,4,2,0,2,9,1,1,10
"4447",2014,5,5,9,9,9,3,0,1,9,0,0,1
"4448",2016,10,1,0,9,3,9,0,2,4,1,1,1
"4449",2016,5,1,0,9,2,2,1,2,9,0,9,2
"4450",2017,6,5,0,1,0,2,0,2,3,1,0,1
"4451",2014,7,5,0,0,3,1,0,2,4,0,0,1
"4452",2013,12,1,0,1,2,2,9,2,2,9,9,2
"4453",2016,8,1,0,2,4,3,0,2,3,0,0,7
"4454",2013,11,9,0,1,4,2,1,2,3,0,0,1
"4455",2016,6,5,0,9,9,2,0,2,2,1,1,1
"4456",2015,11,1,0,9,9,9,9,2,9,1,9,19
"4457",2017,6,1,0,0,2,2,9,9,4,9,9,1
"4458",2013,7,1,1,2,3,2,0,2,9,0,0,3
"4459",2017,6,2,0,9,1,2,0,2,9,0,9,5
"4460",2014,7,1,1,9,0,2,0,3,3,1,9,2
"4461",2015,7,3,0,9,3,3,1,2,1,1,0,2
"4462",2015,5,1,0,1,4,4,0,1,1,0,9,3
"4463",2013,12,1,0,0,3,2,0,2,2,0,0,11
"4464",2017,5,3,0,0,9,3,0,9,9,9,0,1
"4465",2014,7,2,1,1,0,2,0,3,3,0,1,1
"4466",2017,7,3,9,0,2,2,9,9,1,1,9,1
"4467",2014,4,2,1,1,9,2,0,1,3,0,0,1
"4468",2014,9,3,1,1,1,3,0,2,9,0,0,1
"4469",2013,7,9,0,2,2,4,0,2,2,0,0,2
"4470",2013,8,6,0,0,1,1,0,2,9,1,0,1
"4471",2015,7,3,0,9,9,2,0,2,3,1,0,2
"4472",2017,9,2,0,2,4,4,9,2,2,0,9,1
"4473",2014,5,9,0,9,4,2,0,9,9,0,0,2
"4474",2013,10,1,0,9,1,3,0,2,2,0,1,1
"4475",2017,9,2,1,0,1,2,9,2,2,9,9,1
"4476",2014,13,2,0,1,9,2,0,2,2,0,0,1
"4477",2014,7,2,0,2,3,3,9,9,9,1,9,1
"4478",2013,7,3,0,0,3,4,0,9,1,0,1,1
"4479",2013,10,1,0,2,2,3,0,2,2,1,0,4
"4480",2015,8,5,1,9,9,9,0,2,2,1,0,2
"4481",2014,8,4,1,1,3,3,0,2,2,0,0,1
"4482",2013,9,2,1,9,9,1,0,2,9,1,1,1
"4483",2017,4,5,0,9,3,3,0,1,2,1,1,1
"4484",2014,6,3,0,9,2,2,9,9,2,1,0,1
"4485",2015,5,5,0,9,3,2,0,2,2,1,1,1
"4486",2015,8,2,1,9,3,3,0,2,3,1,0,1
"4487",2014,9,9,0,1,3,3,0,2,3,1,0,1
"4488",2014,9,3,1,9,2,3,0,2,1,0,9,1
"4489",2014,7,1,0,9,4,3,0,3,9,1,0,4
"4490",2015,6,2,0,9,0,2,0,9,4,0,0,1
"4491",2017,6,1,1,9,0,2,0,2,3,9,0,1
"4492",2017,5,1,0,1,4,2,0,1,1,0,0,23
"4493",2014,5,5,1,2,9,2,0,2,2,0,0,1
"4494",2015,9,5,1,2,2,2,0,2,2,0,0,1
"4495",2015,11,1,0,9,0,3,0,2,3,1,1,2
"4496",2015,5,5,0,9,3,4,1,2,1,0,0,1
"4497",2015,7,1,0,0,2,3,0,3,9,1,1,1
"4498",2016,13,1,0,1,0,2,0,2,1,1,0,1
"4499",2016,7,6,9,9,9,3,0,2,3,0,0,2
"4500",2014,6,6,0,2,3,2,0,2,4,0,0,1
"4501",2014,8,1,0,0,3,9,9,2,4,9,9,1
"4502",2017,7,1,1,9,0,1,0,2,2,1,0,1
"4503",2016,6,2,0,1,0,3,0,1,9,1,0,1
"4504",2016,5,5,1,1,1,2,0,1,4,0,0,3
"4505",2016,6,2,0,9,2,2,0,1,2,0,9,3
"4506",2015,7,5,0,9,9,2,0,9,3,1,1,1
"4507",2016,7,2,0,9,9,3,9,9,9,0,0,1
"4508",2013,9,1,0,0,3,3,0,2,9,1,1,3
"4509",2016,7,2,0,9,0,3,0,1,2,1,9,1
"4510",2017,10,1,1,0,4,3,0,2,1,1,0,2
"4511",2015,9,1,1,9,9,3,0,2,3,1,1,2
"4512",2017,8,1,0,2,1,3,0,2,4,0,0,4
"4513",2014,8,3,1,0,4,3,9,2,1,1,9,1
"4514",2017,6,2,1,9,4,3,0,1,9,0,9,1
"4515",2014,5,9,0,9,3,4,0,1,9,0,0,1
"4516",2017,5,1,0,1,3,2,0,3,3,0,0,5
"4517",2014,8,1,0,9,4,2,9,2,1,1,0,3
"4518",2016,9,1,1,9,9,3,0,2,9,1,1,1
"4519",2014,5,1,1,0,4,3,0,3,2,1,1,1
"4520",2013,11,1,0,9,0,3,1,2,1,1,0,1
"4521",2014,8,1,1,9,9,9,0,2,1,0,0,5
"4522",2017,4,1,1,9,0,1,1,2,4,0,0,1
"4523",2017,12,1,1,9,1,1,0,2,3,1,0,2
"4524",2015,4,9,1,2,3,3,0,1,2,0,0,1
"4525",2017,5,1,0,1,1,3,0,3,4,0,0,3
"4526",2017,13,5,0,1,1,3,9,2,2,9,9,1
"4527",2015,7,1,0,1,0,2,9,2,4,9,9,2
"4528",2015,8,2,0,9,9,3,0,2,2,0,9,1
"4529",2014,7,1,1,9,9,2,9,9,2,1,9,1
"4530",2014,4,2,0,0,0,2,0,1,4,0,0,8
"4531",2017,3,1,0,9,4,3,0,2,9,0,9,1
"4532",2015,7,1,0,0,0,2,0,3,4,0,0,4
"4533",2015,8,2,0,9,1,2,0,2,3,1,9,3
"4534",2016,7,4,0,1,0,2,9,9,4,0,9,1
"4535",2013,9,3,1,1,4,2,0,2,1,1,0,1
"4536",2014,6,1,1,9,2,2,0,2,1,0,9,4
"4537",2017,6,9,0,0,2,3,0,1,2,0,0,5
"4538",2017,11,1,0,9,9,4,9,2,9,1,9,5
"4539",2015,7,5,0,2,0,2,9,3,4,0,0,1
"4540",2014,8,5,0,9,4,2,0,2,4,0,0,4
"4541",2015,6,1,0,9,4,3,9,9,9,9,9,25
"4542",2014,4,2,0,2,1,4,0,3,4,0,0,1
"4543",2014,11,1,0,0,1,2,9,2,3,0,9,5
"4544",2015,4,2,0,9,9,3,0,1,9,9,9,12
"4545",2014,2,1,0,1,2,4,0,1,2,1,0,1
"4546",2013,7,1,0,9,9,2,0,3,1,0,0,19
"4547",2013,8,5,1,1,4,3,9,2,2,0,9,1
"4548",2015,1,1,0,9,9,4,0,1,2,1,9,1
"4549",2015,6,1,0,9,2,2,0,3,9,0,0,5
"4550",2017,6,5,0,0,1,2,0,2,1,1,0,1
"4551",2017,7,2,9,1,0,2,0,1,3,0,9,1
"4552",2015,6,3,0,9,9,2,9,2,2,0,0,1
"4553",2013,8,1,0,1,1,2,1,2,4,1,0,2
"4554",2016,6,5,1,9,9,2,9,2,2,0,0,1
"4555",2015,4,2,1,9,4,9,0,1,2,0,0,1
"4556",2017,7,2,0,1,4,3,9,3,3,1,9,1
"4557",2014,3,2,0,1,1,3,0,2,3,0,0,1
"4558",2015,10,1,0,9,4,2,1,2,9,0,0,1
"4559",2014,5,1,0,1,2,3,0,1,1,0,9,4
"4560",2016,7,2,0,2,0,2,0,1,2,0,0,4
"4561",2016,7,9,0,9,9,3,9,9,1,0,0,1
"4562",2013,9,3,1,9,3,9,0,2,9,0,0,1
"4563",2014,4,2,0,9,0,3,0,2,9,0,9,2
"4564",2014,8,1,0,9,2,3,1,2,1,0,9,9
"4565",2014,8,1,1,1,4,2,1,2,4,0,0,1
"4566",2016,9,1,1,9,9,1,9,2,2,0,9,3
"4567",2015,6,1,1,9,0,4,0,9,1,0,0,1
"4568",2013,8,1,0,9,9,2,9,2,1,0,0,21
"4569",2014,6,2,0,9,0,2,0,1,2,0,9,6
"4570",2013,7,3,0,9,9,2,0,3,2,1,0,2
"4571",2016,7,1,0,0,1,4,0,1,1,1,0,2
"4572",2014,6,1,1,0,1,3,9,9,9,1,9,1
"4573",2014,7,2,0,9,2,3,9,2,2,1,1,1
"4574",2016,11,1,1,1,9,3,0,2,3,1,0,1
"4575",2014,10,5,0,0,3,4,0,2,1,0,0,1
"4576",2015,8,1,1,9,2,1,0,2,1,0,9,1
"4577",2016,10,3,0,0,1,3,0,2,3,1,0,1
"4578",2014,8,3,1,0,3,2,0,2,4,1,0,1
"4579",2013,9,5,1,9,9,2,0,2,4,1,0,1
"4580",2015,8,5,0,0,9,4,9,2,9,9,9,2
"4581",2017,9,1,0,1,1,3,0,2,1,1,1,14
"4582",2017,9,1,0,9,2,1,1,2,1,0,0,2
"4583",2017,7,1,0,1,3,4,0,9,1,1,0,1
"4584",2015,5,5,0,2,0,3,0,1,3,0,9,2
"4585",2014,7,3,0,9,3,2,0,2,4,1,0,1
"4586",2015,6,5,1,2,0,2,0,3,3,0,0,1
"4587",2017,8,9,0,0,1,2,0,2,1,1,0,1
"4588",2017,8,1,0,1,2,4,0,2,2,1,1,2
"4589",2015,9,2,1,9,1,2,9,2,4,0,0,1
"4590",2013,8,2,0,0,0,2,9,2,4,1,9,1
"4591",2015,11,2,0,9,9,1,0,2,1,0,0,1
"4592",2017,12,2,1,0,3,2,0,2,3,1,1,1
"4593",2017,11,1,0,9,2,2,0,2,1,0,9,4
"4594",2017,6,5,0,1,3,4,0,2,2,0,0,1
"4595",2013,13,1,1,9,1,3,0,2,2,1,0,2
"4596",2014,5,2,1,2,4,3,0,1,4,0,0,2
"4597",2016,7,3,0,1,0,3,0,9,9,0,0,1
"4598",2015,9,1,0,2,0,2,9,2,1,0,0,1
"4599",2016,12,2,0,1,1,1,0,2,2,0,0,1
"4600",2015,5,1,0,9,1,2,1,2,1,0,0,7
"4601",2017,8,3,0,2,4,4,0,2,1,0,0,1
"4602",2013,10,1,1,9,9,2,0,2,3,0,9,1
"4603",2015,4,1,0,9,4,2,0,1,2,0,0,93
"4604",2016,7,1,0,1,4,3,0,2,1,0,1,5
"4605",2013,12,1,0,1,1,3,9,2,2,1,0,1
"4606",2017,7,3,0,2,3,3,0,1,1,1,1,1
"4607",2014,9,9,0,9,0,3,9,2,9,1,1,1
"4608",2017,9,1,1,1,3,2,9,2,1,9,9,1
"4609",2014,7,2,0,0,2,2,0,1,9,0,0,1
"4610",2013,10,1,0,2,3,3,1,2,2,1,0,1
"4611",2015,4,2,0,1,3,3,0,1,1,1,0,4
"4612",2016,6,9,0,2,3,2,0,1,2,0,0,1
"4613",2017,9,2,0,0,2,3,9,2,9,1,9,1
"4614",2017,10,5,0,0,0,2,0,2,4,1,0,4
"4615",2016,6,1,1,1,2,3,0,1,9,0,0,6
"4616",2013,7,1,1,9,2,2,0,2,3,1,9,1
"4617",2014,12,2,1,0,1,3,0,2,1,1,1,1
"4618",2013,10,5,0,0,3,2,0,2,2,0,0,4
"4619",2016,3,5,1,1,3,4,0,1,2,1,0,1
"4620",2017,9,1,0,1,1,3,9,2,3,1,9,3
"4621",2017,6,1,0,1,1,2,0,1,1,1,0,8
"4622",2013,12,1,1,9,2,2,0,2,9,1,0,1
"4623",2014,10,9,0,9,9,2,0,2,9,1,9,3
"4624",2016,10,1,1,9,9,1,0,2,1,0,9,1
"4625",2014,10,1,1,0,1,3,0,2,1,1,1,4
"4626",2013,7,3,0,0,3,2,0,9,9,0,1,1
"4627",2017,13,2,0,9,9,2,9,2,9,0,9,7
"4628",2017,9,1,0,1,1,1,0,2,3,1,1,2
"4629",2015,2,1,0,1,3,3,0,1,2,0,0,3
"4630",2017,8,1,0,9,9,3,0,2,9,1,0,13
"4631",2016,5,5,0,1,0,4,0,1,2,1,1,1
"4632",2015,6,1,1,2,0,2,0,2,2,0,0,1
"4633",2017,5,1,0,0,3,2,0,3,4,0,0,1
"4634",2013,11,9,1,0,2,3,0,2,1,0,0,1
"4635",2017,9,2,0,9,0,2,1,2,2,0,9,5
"4636",2014,5,2,1,1,4,3,0,1,2,1,1,1
"4637",2014,9,1,1,1,1,1,0,2,3,0,0,6
"4638",2015,10,1,1,0,2,2,0,2,3,1,0,5
"4639",2014,10,2,1,0,0,2,0,2,2,0,0,10
"4640",2014,10,1,1,2,1,2,0,2,4,1,1,4
"4641",2016,6,2,1,9,9,3,9,3,3,1,0,1
"4642",2015,9,1,1,9,9,2,0,2,1,0,1,2
"4643",2015,8,2,0,2,9,3,0,2,9,0,0,1
"4644",2016,10,1,0,9,0,2,1,2,1,1,1,2
"4645",2014,7,3,0,0,1,3,9,9,9,0,9,2
"4646",2015,10,2,0,2,4,1,0,2,4,0,0,5
"4647",2016,7,2,1,9,9,2,1,2,4,0,0,1
"4648",2016,7,1,1,9,4,2,0,2,2,1,1,8
"4649",2015,4,2,0,1,3,2,0,2,2,0,0,1
"4650",2015,2,2,0,0,2,4,0,1,2,1,1,1
"4651",2013,10,1,0,9,3,9,0,2,2,1,1,9
"4652",2013,9,1,1,1,3,3,0,2,4,1,0,1
"4653",2015,7,3,0,9,2,1,0,2,1,0,0,2
"4654",2014,10,1,0,9,2,2,1,2,3,0,9,2
"4655",2014,13,1,1,9,2,2,0,2,3,0,0,2
"4656",2016,4,1,0,1,2,4,0,1,2,1,0,3
